development_family,model_label,outcome,sample_variant,term,coefficient,standard_error,ci_lower,ci_upper,p_value,estimation_n,psu_count,fe_region_count,weight_method,clustering_method,se_note
model_C_joint_household_community,joint_common_sample,haz,common_sample,country_admin_region_kenya::11,1.089011460036472,0.12466088390616277,0.8446806172994641,1.3333423027734799,2.4195641750663995e-18,36040,4426,114,model_specific_equal_total_country_weight,cluster_robust_country_psu,baseline cluster-robust SE (statsmodels default)
model_C_joint_household_community,joint_common_sample,haz,common_sample,country_admin_region_kenya::12,0.461332654064077,0.1206379978478428,0.2248865231152845,0.6977787850128694,0.00013124672588372274,36040,4426,114,model_specific_equal_total_country_weight,cluster_robust_country_psu,baseline cluster-robust SE (statsmodels default)
model_C_joint_household_community,joint_common_sample,haz,common_sample,country_admin_region_kenya::13,0.4620569535513973,0.11944549523875726,0.22794808476788256,0.6961658223349121,0.00010957441449941387,36040,4426,114,model_specific_equal_total_country_weight,cluster_robust_country_psu,baseline cluster-robust SE (statsmodels default)
model_C_joint_household_community,joint_common_sample,haz,common_sample,country_admin_region_kenya::14,0.6108769098816634,0.13435656568370208,0.34754288005511724,0.8742109397082096,5.449760675049352e-06,36040,4426,114,model_specific_equal_total_country_weight,cluster_robust_country_psu,baseline cluster-robust SE (statsmodels default)
model_C_joint_household_community,joint_common_sample,haz,common_sample,country_admin_region_kenya::15,0.5355265820048705,0.11685799581769227,0.30648911889666136,0.7645640451130795,4.589831957967566e-06,36040,4426,114,model_specific_equal_total_country_weight,cluster_robust_country_psu,baseline cluster-robust SE (statsmodels default)
model_C_joint_household_community,joint_common_sample,haz,common_sample,country_admin_region_kenya::16,0.5520756962203571,0.12146686274056737,0.3140050199337749,0.7901463725069393,5.491635125713719e-06,36040,4426,114,model_specific_equal_total_country_weight,cluster_robust_country_psu,baseline cluster-robust SE (statsmodels default)
model_C_joint_household_community,joint_common_sample,haz,common_sample,country_admin_region_kenya::17,0.4819299050067207,0.1068753870317534,0.27245799559070494,0.6914018144227365,6.505128132382576e-06,36040,4426,114,model_specific_equal_total_country_weight,cluster_robust_country_psu,baseline cluster-robust SE (statsmodels default)
model_C_joint_household_community,joint_common_sample,haz,common_sample,country_admin_region_kenya::18,0.5853463283671069,0.1321375489718772,0.3263614913768299,0.8443311653573838,9.430922118201447e-06,36040,4426,114,model_specific_equal_total_country_weight,cluster_robust_country_psu,baseline cluster-robust SE (statsmodels default)
model_C_joint_household_community,joint_common_sample,haz,common_sample,country_admin_region_kenya::19,0.6005182323286351,0.12659506706407292,0.3523964602626194,0.8486400043946508,2.0993789162661457e-06,36040,4426,114,model_specific_equal_total_country_weight,cluster_robust_country_psu,baseline cluster-robust SE (statsmodels default)
model_C_joint_household_community,joint_common_sample,haz,common_sample,country_admin_region_kenya::20,0.6501378113778752,0.1271183567313809,0.4009904104104539,0.8992852123452965,3.146914093146834e-07,36040,4426,114,model_specific_equal_total_country_weight,cluster_robust_country_psu,baseline cluster-robust SE (statsmodels default)
model_C_joint_household_community,joint_common_sample,haz,common_sample,country_admin_region_kenya::21,0.7463521171656966,0.10997514406773883,0.5308047955983247,0.9618994387330685,1.1484452056779845e-11,36040,4426,114,model_specific_equal_total_country_weight,cluster_robust_country_psu,baseline cluster-robust SE (statsmodels default)
model_C_joint_household_community,joint_common_sample,haz,common_sample,country_admin_region_kenya::22,0.48227899736266483,0.1273391029758616,0.2326989417063389,0.7318590530189908,0.00015225655596315247,36040,4426,114,model_specific_equal_total_country_weight,cluster_robust_country_psu,baseline cluster-robust SE (statsmodels default)
model_C_joint_household_community,joint_common_sample,haz,common_sample,country_admin_region_kenya::23,0.7803101635255106,0.10346056269234784,0.5775311868282605,0.9830891402227607,4.6245419200795086e-14,36040,4426,114,model_specific_equal_total_country_weight,cluster_robust_country_psu,baseline cluster-robust SE (statsmodels default)
model_C_joint_household_community,joint_common_sample,haz,common_sample,country_admin_region_kenya::24,0.41345108047829493,0.10053121281273525,0.21641352404320222,0.6104886369133876,3.911197608198631e-05,36040,4426,114,model_specific_equal_total_country_weight,cluster_robust_country_psu,baseline cluster-robust SE (statsmodels default)
model_C_joint_household_community,joint_common_sample,haz,common_sample,country_admin_region_kenya::25,0.44323020102406535,0.11028732482083622,0.227071016423956,0.6593893856241747,5.847841807976377e-05,36040,4426,114,model_specific_equal_total_country_weight,cluster_robust_country_psu,baseline cluster-robust SE (statsmodels default)
model_C_joint_household_community,joint_common_sample,haz,common_sample,country_admin_region_kenya::26,0.6199219119379138,0.11339228238867025,0.3976771223313247,0.8421667015445029,4.575725707593659e-08,36040,4426,114,model_specific_equal_total_country_weight,cluster_robust_country_psu,baseline cluster-robust SE (statsmodels default)
model_C_joint_household_community,joint_common_sample,haz,common_sample,country_admin_region_kenya::27,0.5864345161271178,0.10719212910464503,0.3763418036558459,0.7965272285983898,4.4782433799650784e-08,36040,4426,114,model_specific_equal_total_country_weight,cluster_robust_country_psu,baseline cluster-robust SE (statsmodels default)
model_C_joint_household_community,joint_common_sample,haz,common_sample,country_admin_region_kenya::28,0.5306956308558696,0.10111050378587977,0.33252268497684445,0.7288685767348947,1.532015309034981e-07,36040,4426,114,model_specific_equal_total_country_weight,cluster_robust_country_psu,baseline cluster-robust SE (statsmodels default)
model_C_joint_household_community,joint_common_sample,haz,common_sample,country_admin_region_kenya::29,0.8403962995230527,0.11853814256894417,0.608065809293648,1.0727267897524575,1.3443228432704427e-12,36040,4426,114,model_specific_equal_total_country_weight,cluster_robust_country_psu,baseline cluster-robust SE (statsmodels default)
model_C_joint_household_community,joint_common_sample,haz,common_sample,country_admin_region_kenya::30,0.6901563739700296,0.0989280946481492,0.49626087140048747,0.8840518765395717,3.0296138527118594e-12,36040,4426,114,model_specific_equal_total_country_weight,cluster_robust_country_psu,baseline cluster-robust SE (statsmodels default)
